title,link,context,source
"'데뷔 초읽기' 아우디 F1, 최강 드라이버 페르스타펜 영입 노리나",http://www.gpkorea.com/news/articleView.html?idxno=136452,"아우디가 내년인 2026시즌 포뮬러원(F1) 데뷔를 앞두고 월드챔피언 맥스 페르스타펜(레드불) 영입을 언급했다.아우디 F1 팀 대표 조나단 휘틀리는 “페르스타펜이 언젠가 우리의 머신을 운전해주길 바란다”며 “이는 단순한 립서비스가 아니라 실제 목표”라고 말했다.이는 당장 아우디 F1이 페르스타펜을 영입한다기 보단 그만큼 통 큰 투자를 해서 우승권에 가깝게 가겠다는 의지의 표현으로 보인다. 올시즌 페르스타펜은 종합 3위에 머물며 생애통산 4연패에서 더이상 숫자를 늘리지 못하고 있다.하지만 페르스타펜은 20대의 젊은피의 대표주자다. 레드불에서 지난 해까지 연전연승하며 슈마허의 뒤를 잇는 천재 드라이버로 이름을 올리고 있다.아우디는  자우버팀을 흡수해 팀의 완성도를 높였고, 드라이버로는 베테랑 니코 휠켄베르크(독일)와 신예 가브리엘 보르톨레토(브라질)를 출격 대기 중이다. 당장의 성적은 어렵겠지만 폭스바겐 그룹의 대대적 투자를 기반으로 중위권 진입도 가능할 전망이다.결국 아우디는 2030년까지 세계 챔피언 타이틀을 목표로 끊임없는 투자를 아끼지 않을 전망이다./지피코리아 김기홍 기자 gpkorea@gpkorea.com, 사진=아우디저작권자 © 지피코리아 무단전재 및 재배포 금지",
"페라리 F1팀, 기업가치 MLB 제치고 9조 원대...'미국의 힘'",http://www.gpkorea.com/news/articleView.html?idxno=136450,"사진=페라리 F1 페이스북미국이 포뮬러 원(F1)의 운영권을 사들이자마자 인기 스포츠로 가치를 끌어 올리고 있다.미국 스포츠 매체 Sportico에 따르면, 2025년 기준 10개 F1 팀의 평균 기업 가치는 34억 2,000만 달러(5조 123억억 원)로, 전년 대비 48% 상승했다. F1은 미국 MLB 구단 평균을 앞서며 NBA와 NFL에 이어 3위에 해당하는 인기 스포츠에 올랐다.미국 케이블TV 리버티미디어는 지난 2017년 유럽으로부터 F1을 매입하고 가치 상향에 승승장구 하고 있다. 미국은 물론 유럽의 다양한 명품 브랜드들이 스폰서로 나서면서 F1은 미국을 중심으로 한 글로벌 인기 스포츠로 떠오르고 있는 것.이 가운데 페라리가 64억 달러(9조 3776억 원)의 F1 팀들 가운데 기업 가치 1위를 기록했다고 외신들이 18일 밝혔다. 이는 희소성 있는 스포츠이면서 자동차에 관심이 큰 미국인들의 특성 때문인 것으로 보인다.페라리의 뒤를 이어 메르세데스가 58억8000만 달러 수준으로 2위를 차지했고, 3위부터 맥라렌, 레드불, 애스턴마틴 등이 차지했다. 특히 맥라렌은 2년 사이 기업 가치가 203% 상승하며 가장 빠른 성장세를 보이고 있고, 윌리엄스는 2020년 2억 달러에 인수된 후 현재 가치는 약 10배로 급등했다./지피코리아 김기홍 기자 gpkorea@gpkorea.com, 사진=페라리 F1 페이스북저작권자 © 지피코리아 무단전재 및 재배포 금지",
McLaren's Qatar GP strategy call shocked rival F1 teamsFormula 1F1Formula 16 minMcLaren's Qatar GP strategy call shocked rival F1 teams,https://www.autosport.com/f1/news/f1-rivals-very-surprised-by-mclarens-qatar-strategy-call/10781483/,"Manage alerts on breaking news and favorite drivers McLaren's Qatar GP strategy call shocked rival F1 teams Hadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC deal Marko apologises after Antonelli comments cause flood of online abuse Why KTM would be wise to prepare for a future without Acosta McLaren to hold internal review into Qatar GP strategy mistakes Several Formula 1 team principals were ""very surprised"" to seeMcLarenmake the costly decision not to pit under a lap seven safety car at the Qatar Grand Prix, which costOscar Piastria certain victory andLando Norrisa podium. Piastri and Norris were running first and third in the superior McLaren, split at the start byMax Verstappen, when the safety car came out on lap seven for a collision betweenNico HulkenbergandPierre Gasly. As it happened, the end of lap seven was the start of the race's first pit window, asteams were only allowed to run 25 lapson a single set of tyres, due to concerns over potential punctures at the Losail circuit. With the race running to 57 laps, it meant teams could come in as early as lap seven and then make it to the end with one more stop on lap 32. Virtually the entire field ducked into the pits to benefit from a cheap safety car stop, with the two McLarens the notable exceptions. It proved a costly mistake as Verstappen took the restart in third behind them, losing just one position, and McLaren didn't have enough of a pace advantage to make up for the time loss of a green flag pitstop on the track, with Verstappen running out a comfortable winner. ""Yes, we were surprised,"" said Red Bull team boss Laurent Mekies. ""It's always easy to say after the race what is the right strategy. But we were very surprised because on our side we had sort of pre-decided that it would be the first lap we could take [a pitstop] and we would take it. But I cannot judge what was their thought process at that moment."" Aston Martin's Mike Krack agreed: ""Yes, very surprised. Because you do all that prep work and there are these edge cases in terms of safety car, in terms of race distance and maximum laps. And the fact that everybody came in except two cars shows you that it was probably a mistake. ""It was a point we discussed at length this morning, the safety car in lap seven. Because it is a brave call, you give up all your margin because you have 25 laps to go with two sets of tyres. But I was expecting everybody to come in and I was surprised that they didn't."" The prospect of a lap seven safety car was also a hot topic before the race atFerrari, given Pirelli's maximum of 25 laps per tyre set - a number that appeared easily achievable given the low tyre degradation. ""We said before the race that the worst-case scenario is a safety car [on] lap seven, because then you have 50 laps to do,"" Ferrari team principal Fred Vasseur explained. ""It means that everybody will pit with the safety car and then on lap 32. ""In this case, except the McLaren was not on the same strategy, nobody overtook one car, I think. Honestly, I didn't understand because for me it was quite obvious to pit lap seven if there was a safety car. Now, perhaps they were just scared to block each other with the traffic into the pitlane and to give an advantage to one of the two cars. But honestly, I don't want to comment."" The idea of staying out on lap seven was at least discussed by another team.Williamsconsidered leavingAlex Albonout. Not because it felt it was the right call, but as a way to do something different because Albon was outside the points anyway and was unlikely to move up given how hard overtaking was. But even in Albon's situation, the team quickly decided to stick to its guns. ""It was pretty nailed down,"" James Vowles told F1 TV. ""We went through it all this morning and nothing actually deviated from that point. There was actually a debate that we had live about Alex, not Carlos. Carlos was nailed on stopping. ""With Alex there was a debate of do we try something different because where he is at the moment was out of the points. But the conclusion was it's 16 seconds faster, we've got to do this at this point in time and it transpired to be very much the correct decision."" Explaining the pit decision, McLaren team boss Andrea Stella said the team wasn't expecting the entire field to come in, and was therefore assuming its drivers would lose a lot more track position by coming in, which would have seen Piastri and Norris stuck in traffic. With Piastri second and Norris fourth despite having the quickest car in Doha, McLaren has given Verstappen a lifeline in the championship, the Dutchman heading to this weekend's season finale in Abu Dhabi with a 12-point deficit on leader Norris. Piastri is also mathematically in contention trailing Norris by 16 points, the first time since 2010 three divers can still win the championship at the final race. Let us know what you would like to see from us in the future. Red Bull to announce 2026 F1 driver line-ups on Tuesday Wolff blasts ""brainless"" Marko over comments on Antonelli letting by Norris Cadillacʼs moonshot: inside F1’s latest team and its NASA-inspired approach McLaren's Qatar GP strategy call shocked rival F1 teams Hadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC deal How McLaren's howler in Qatar disguised Norris' trip before the F1 title line What we learned from the 2025 F1 Qatar GP sprint race and qualifying Receive exciting Motorsport news, updates, and special offers straight to your inbox. Manage alerts on breaking news and favorite drivers",Autosport
Nürburgring - Experience motorsport like a VIPSponsoredSponsored43 minNürburgring - Experience motorsport like a VIP,https://www.autosport.com/f1/news/nurburgring-experience-motorsport-like-a-vip/10781572/,"Manage alerts on breaking news and favorite drivers McLaren's Qatar GP strategy call shocked rival F1 teams Hadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC deal Marko apologises after Antonelli comments cause flood of online abuse Why KTM would be wise to prepare for a future without Acosta McLaren to hold internal review into Qatar GP strategy mistakes VIP Experience Nürburgring - Exclusivity that inspires When the sound of engines echoes through the Eifel, the asphalt glows, and the excitement is palpable - every heart beats faster. And withVIP tickets for 2026, you'll be right in the thick of it:exclusive, comfortable, and close to the action. Whether it's the 24-hour race, DTM, or GT World Challenge - with a VIP ticket, you'll experience the fascination of theNürburgringat its best. Look forward topremium grandstand seats with a view of the start and finish, access to exclusive lounges, andfirst-class cateringincluding drinks. This is whereadrenaline meets comfort -perfect for anyone who loves motorsports. VIP Experience Nürburgring - your seat in the front row In the VIP lounges of theNürburgring, you can expect a stylish atmosphere, panoramic views of the start and finish straight of the Grand Prix circuit, and culinary highlights. Personal service ensures that you feel completely at ease – while the engines roar outside. Want to experience motorsport live and enjoy it to the full? Then theRACE & LUNCH ticketis just right for you! Experience theADAC Nürburgring Endurance Seriesor theDTMfrom an exclusive VIP lounge with the best view of the start and finish straight and the pitlane. Look forward to agenerous brunch or lunch buffet, coffee & cake, andinclusive drinks– while you follow the races up close.From €189 per person(about £166/$220), you can be part of a racing experience that perfectly combines enjoyment and adrenaline. AVIP ticket to the Nürburgringis much more than just admission to an event – it is anexperience that brings people together. Whether as a special gift for family or friends or as an exclusive highlight for customers and business partners: with a VIP ticket, you are giving the gift ofunforgettable moments, emotions, and genuine excitement.Order now! Let us know what you would like to see from us in the future. McLaren's Qatar GP strategy call shocked rival F1 teams Hadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC deal How McLaren's howler in Qatar disguised Norris' trip before the F1 title line What we learned from the 2025 F1 Qatar GP sprint race and qualifying Receive exciting Motorsport news, updates, and special offers straight to your inbox. Manage alerts on breaking news and favorite drivers",Autosport
"Hadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC dealFormula 1F1Formula 12 hHadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC deal",https://www.autosport.com/f1/news/hadjar-set-for-red-bull-promotion-tsunoda-out-despite-likely-honda-tpc-deal/10781538/,"Manage alerts on breaking news and favorite drivers McLaren's Qatar GP strategy call shocked rival F1 teams Hadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC deal Marko apologises after Antonelli comments cause flood of online abuse Why KTM would be wise to prepare for a future without Acosta McLaren to hold internal review into Qatar GP strategy mistakes Yuki Tsunoda, Red Bull Racing, Isack Hadjar, Racing Bulls Team Red Bull's talks with Honda over an engine deal to retain its V6 turbo-hybrid powertrains for testing of previous cars running could present a lifeline forYuki Tsunodato retain Formula 1 involvement, as he looks set to lose a race drive for 2026. The team will announce its 2026 driver line-up on Tuesday, but Autosport understands thatIsack Hadjarwill becomeMax Verstappen's new team-mate atRed Bull, and Arvid Lindblad will be promoted to an F1 seat atRacing Bulls. This leaves the remaining seat between Tsunoda andLiam Lawson, although a report from Dutch publicationDe Telegraafstates that Lawson will be retained - leaving Tsunoda without a full-time race seat in 2026.The Japanese driver hinted at this during the race weekend in Qatarby saying he ""knew something he couldn't say yet."" Honda's involvement with Tsunoda from a marketing perspective had also become difficult due to Ford's involvement at Red Bull. Red Bull will embark upon its first year with its own power unit, in conjunction with the American car giant, with both the Red Bull and Racing Bulls teams switching engine suppliers under the new regulations. The FIA recently mandated that engine manufacturers will supply engines to their former customer teams for TPC testing - crucially,with no price cap. Thus, engine manufacturers can charge whatever they want and significantly increase prices. During the Qatar weekend, Autosport learned that Red Bull is in talks with Honda about a deal for next year. ""We've always had a good and fair relationship with Honda. We had a meeting on Friday, and I think we're on the right track to resolving this issue,"" Helmut Marko said in an exclusive interview. Red Bull wants to finalise the deal with Honda to continue conducting TPC testing next year, which will be important to give Lindblad additional F1 time if necessary - and to allow other talent from the junior programme to get used to F1 equipment when they're ready. A key aspect is that the prices engine suppliers charge for TPC testing are not included in the budget cap. Teams like Red Bull could theoretically afford the amount, regardless of how high, as it wouldn't detract from their development budget. That said, no team wants to pay the full price, and it's understood that Red Bull and Honda have been negotiating a mutually acceptable deal for some time. However, the TPC deal could still mean a reserve role for Tsunoda at both Red Bull teams – including a TPC programme for himself. Regardless of Tsunoda's future, it is crucial for Red Bull to be able to complete the additional tests next year, especially since the number of regular test and filming days is very limited - and the Honda deal will be key to that. Let us know what you would like to see from us in the future. Russell and Verstappen share theories on ""uneventful"" Qatar F1 sprint Verstappen counters Norris ‘nonsense’ remark: “I'm just putting all facts on the table” Red Bull to announce 2026 F1 driver line-ups on Tuesday Tsunoda has “no idea what happened” after Q1 exit at Qatar GP qualifying Did Norris really 'throw away' a 'golden opportunity' to strike back in the F1 title battle? Why winning 2025 F1 title “doesn’t really matter” to Verstappen James Allen: The Qatar GP fallout and the radio message Piastri dreads What we learned from Thursday practice at the 2025 Las Vegas GP McLaren's Qatar GP strategy call shocked rival F1 teams Hadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC deal How McLaren's howler in Qatar disguised Norris' trip before the F1 title line What we learned from the 2025 F1 Qatar GP sprint race and qualifying Receive exciting Motorsport news, updates, and special offers straight to your inbox. Manage alerts on breaking news and favorite drivers",Autosport
Marko apologises after Antonelli comments cause flood of online abuseFormula 1F1Formula 13 hMarko apologises after Antonelli comments cause flood of online abuse,https://www.autosport.com/f1/news/helmut-marko-apologises-as-kimi-antonelli-comments-cause-flood-of-online-abuse/10781517/,"Manage alerts on breaking news and favorite drivers McLaren's Qatar GP strategy call shocked rival F1 teams Hadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC deal Marko apologises after Antonelli comments cause flood of online abuse Why KTM would be wise to prepare for a future without Acosta McLaren to hold internal review into Qatar GP strategy mistakes Red Bull advisor Helmut Marko apologised for suggestingAndrea Kimi Antonellideliberately let McLaren'sLando Norristhrough in the Qatar Grand Prix, with theMercedesFormula 1 driver subjected to a torrent of online abuse. Antonelli slid off the track on the penultimate lap of the Losail race, allowing Norris to snatch fourth place away from the Italian, and with it take two important points in the drivers' championship to see him defend a 12-point lead against Red Bull'sMax Verstappen. At the time, Verstappen's race engineer Gianpiero Lambiase said it looked like Antonelli had just let Norris through, and after the race Red Bull advisor Helmut Marko said it was ""so obvious"" Norris had been ""waved by"". The comments triggered a torrent of social media abuse towards 18-year-old Antonelli, who turned his Instagram profile picture to black in response. Marko has now backtracked and apologised for the vitriol Antonelli received on Sunday night. ""I took another close look at the footage,"" Marko told F1-insider. ""The first time, Antonelli could have held his ground a little better [asOscar Piastripassed him into Turn 1]. The second time, it was a driving error and not intentional. I'm sorry that Antonelli got so much flak online. To clarify once again: he didn't let Norris pass on purpose."" Red Bull also issued a statement on Monday in response to the backlash: ""Comments made before the end of and immediately after the Qatar GP suggesting that Mercedes driver Kimi Antonelli had deliberately allowed Lando Norris to overtake him are clearly incorrect. ""Replay footage shows Antonelli momentarily losing control of his car, thus allowing Norris to pass him. We sincerely regret that this has led to Kimi receiving online abuse."" Autosport understands Mercedes' community management tools flagged over 1100 ""severe or suspect comments"" across Antonelli's social media accounts, which included death threats, and another 330 similarly abusive comments on the team's own accounts. Mercedes said it would present those numbers and comments to the FIA, which has made tackling social media vitriol a priority through its United Against Online Abuse campaign. The FIA has been contacted for comment. Mercedes team principal Toto Wolff slammed Marko's initial comments on Sunday night. ""Bless him, Helmut. This is total, utter nonsense that blows my mind even to hear that. We're fighting for P2 in the championship, which is important for us. Kimi's fighting for a potential P3 [in the race],"" Wolff said. ""I mean, how brainless can you be to even say something like this? And it annoys me, because I'm annoyed with the race itself, how it went. I'm annoyed with the mistake at the end. I'm annoyed with other mistakes. And then hearing such nonsense blows my mind."" But Wolff said he did clear the air with Lambiase, who apologised for making the remark in the heat of the moment, which was then eagerly picked up by the world feed. ""I spoke to GP. I saw him, and obviously, he was emotional in that moment, because they needed one position, I guess, to [help] win the championship,"" Wolff said about his conversation with Verstappen's race engineer. ""Now they need more. With GP, everything's clear. Cleared the air. He said he didn't see the situation. ""Why would we do this? Why would we even think about interfering in a driver championship? I mean, you really need to check yourself whether you see ghosts. I said to GP that there's quite a social media storm and GP said, 'Sorry if I caused that.'"" Let us know what you would like to see from us in the future. Red Bull to announce 2026 F1 driver line-ups on Tuesday Wolff blasts ""brainless"" Marko over comments on Antonelli letting by Norris Cadillacʼs moonshot: inside F1’s latest team and its NASA-inspired approach Why winning 2025 F1 title “doesn’t really matter” to Verstappen James Allen: The Qatar GP fallout and the radio message Piastri dreads Why Norris is right to be worried about Verstappen's Brazil GP turnaround How Red Bull nearly fell into the same trap as McLaren in Qatar GP Antonelli 'obviously waved Norris by' in F1 Qatar GP - Marko What we learned from Thursday practice at the 2025 Las Vegas GP McLaren's Qatar GP strategy call shocked rival F1 teams Hadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC deal How McLaren's howler in Qatar disguised Norris' trip before the F1 title line What we learned from the 2025 F1 Qatar GP sprint race and qualifying Receive exciting Motorsport news, updates, and special offers straight to your inbox. Manage alerts on breaking news and favorite drivers",Autosport
A key question Piastri answered in the Qatar GPPlusFormula 1PlusF1Formula 15 hA key question Piastri answered in the Qatar GP,https://www.autosport.com/f1/news/a-key-question-piastri-answered-in-the-qatar-gp/10781482/,"Manage alerts on breaking news and favorite drivers Hadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC deal Marko apologises after Antonelli comments cause flood of online abuse Why KTM would be wise to prepare for a future without Acosta McLaren to hold internal review into Qatar GP strategy mistakes McLaren, indubitably, has questions to answer after coughing up almost certain victory in Qatar and enablingMax Verstappen's seemingly improbable championship renaissance to gather more momentum into the final round. But whileOscar Piastrinow has a rather steeper obstacle to overcome before he can lay his hands on the drivers' trophy, he laid to rest many of the doubts which have been hovering over him since late summer. He was at his imperious, laid-back best throughout the Qatar weekend: faster than team-mateLando Norrisin every session that mattered; winning the sprint race commandingly; and then knuckling down to the task of rescuing his grand prix without getting in a flap after the McLaren pitwallsuffered a collective headfarton lap seven. Let us know what you would like to see from us in the future. What McLaren can learn from Michael Schumacher after F1 Qatar GP blunder Why fine lines defined Piastri's superiority in F1 Qatar GP qualifying – and thwarted Verstappen F1 Qatar GP: Red flags a possibility as ""deep cuts"" found in tyres after sprint qualifying Stella's plea for ""proportionality"" in penalties is baffling Why Newey’s F1 team principal move has been 30 years in the making Red Bull’s ""smart and clever"" answer to 2026 F1 rules conundrum Why Las Vegas was typical of Ferrari’s sub-optimal 2025 F1 season Why McLaren was the surprise casualty of plank wear bust in Las Vegas Hadjar set for Red Bull promotion, Tsunoda out despite likely Honda TPC deal Marko apologises after Antonelli comments cause flood of online abuse How McLaren's howler in Qatar disguised Norris' trip before the F1 title line What we learned from the 2025 F1 Qatar GP sprint race and qualifying Receive exciting Motorsport news, updates, and special offers straight to your inbox. Manage alerts on breaking news and favorite drivers",Autosport
What are the tactical options for the Qatar GP?,https://www.formula1.com/en/latest/article/strategy-guide-what-are-the-tactical-options-for-the-qatar-grand-prix.6c467WAHFcUvvf6sAvvhvG,"Matt Youson takes a look at the different pit stop and tyre options that are available to the teams on race day at the Lusail International Circuit. Our three championship contenders line-up in the first three spots on the grid for today’s race and Lando Norris can become a World Champion if things go his way on Sunday – but first he’ll have to get past team mate Oscar Piastri, and out-score Max Verstappen. And just to add a little more intrigue, we have an unusual set of restrictions on tyre usage, tailored to prevent a repeat of last year’s punctures. It may make strategy more complicated, it make it more straightforward – but it’s certainly going to make it different… Lusail is one of those circuits that ushers drivers into an ultra-high-speed game of chicken, in which nobody wants to blink first. Last year’s race was a medium>hard one-stop, with an optimum time for a pit-stop around Lap 20. Unlock exclusive F1 content and more with F1 Unlocked. Totally free. Live like an F1 insider with exclusive access and VIP experiences",F1 Official Analysis
What are the tactical options for the Las Vegas GP?,https://www.formula1.com/en/latest/article/strategy-guide-what-are-the-tactical-options-for-the-las-vegas-grand-prix.2AqYVCTkyNUAFILUxCWgoK,"Matt Youson takes a look at the different pit stop and tyre options that are available to the teams on race day in Nevada. On a wild night in Las Vegas, with rain lashing down, it was Lando Norris who played the best hand, taking his seventh pole of the season, ahead of Max Verstappen and Carlos Sainz. So what’s on the cards for race day, strategy-wise? Let’s take a look at the options… The pre-race sims suggested a medium>hard one-stop was the fastest way to the chequered flag – but very few attempted it. All 20 drivers had saved two sets of hard tyres for the race, and were determined to use them. The first nine over the line all ran a medium>hard>hard race, with Sergio Pérez in P10 mixing things up with a hard>medium>hard, in a bid to offset his strategy, and make gains from P15 on the grid. Unlock exclusive F1 content and more with F1 Unlocked. Totally free. Live like an F1 insider with exclusive access and VIP experiences",F1 Official Analysis
Did Piastri deserve his penalty in Sao Paulo?,https://www.formula1.com/en/latest/article/palmer-did-piastri-deserve-his-10-second-penalty-in-sao-paulo.6XqpgAJHFnWkBCSr86eHOd,"Former F1 driver Jolyon Palmer breaks down the incident at Turn 1 that saw Charles Leclerc knocked out of the Sao Paulo Grand Prix, and Oscar Piastri handed a 10-second penalty by the stewards. I think Oscar Piastri was hard done by when he was handed his 10-second penalty in Brazil, as the stewards rigidly followed their guidelines. I can see how the stewards came to their conclusion – but as I said in commentary, to me this was a racing incident. Oscar had a run on both Kimi Antonelli and Charles Leclerc at the Lap 5 Safety Car restart, after the Italian had a moment of wheel spin when he jumped on the gas. That allowed both pursuing drivers the chance to swamp him. Leclerc went for the outside and Piastri went for the inside. Unlock exclusive F1 content and more with F1 Unlocked. Totally free. Live like an F1 insider with exclusive access and VIP experiences",F1 Official Analysis
What are the tactical options for the Sao Paulo GP?,https://www.formula1.com/en/latest/article/strategy-guide-what-are-the-tactical-options-for-the-sao-paulo-grand-prix.3qZQW3qwJlCgrYPhX9o7CI,"Matt Youson takes a look at the different pit stop and tyre options that are available to the teams on race day at Interlagos. Lando Norris is enjoying a commanding weekend so far in Sao Paulo, having won the Sprint from pole and taken P1 on the grid for the Grand Prix itself, while his title rivals Oscar Piastri and Max Verstappen are starting from fourth and 16th respectively. Happily for the chasing pack though, a race at the Autodromo Jose Carlos Pace is never decided on grid position. Even if it doesn’t rain – and there’s a decent chance it will – it’s going to come down to making good strategy choices… with some interesting variables in play. The 2024 Sao Paulo Grand Prix was very wet, even by Interlagos standards. Verstappen won, with a double Alpine podium behind him, all running an inter>inter strategy. Unlock exclusive F1 content and more with F1 Unlocked. Totally free. Live like an F1 insider with exclusive access and VIP experiences",F1 Official Analysis
What are the tactical options for the Mexico City GP?,https://www.formula1.com/en/latest/article/strategy-guide-what-are-the-tactical-options-for-the-mexico-city-grand-prix.NsABv5XP1EqmfSxJZu8BV,"Matt Youson takes a look at the different pit stop and tyre options that are available to the teams on race day at the Autodromo Hermanos Rodriguez. Lando Norris has looked unstoppable this weekend, with a mesmeric final lap in Q3 giving him pole by a healthy margin. What will doubtless please him even more – though he’s far too diplomatic to say it – is that the three cars behind him are red and silver, rather than blue and orange. Ferrari are second and third, with George Russell fourth, before Max Verstappen, struggling for grip, appears in fifth, one row ahead of Championship leader Oscar Piastri, who will start seventh. But this isn’t a race that’s won on Saturday. Pirelli have bridged their tyre compounds to produce some intriguing strategy options, and Mexico City has a history of throwing its own brand of mayhem into the works. We’re in for quite a race. Unlock exclusive F1 content and more with F1 Unlocked. Totally free. Live like an F1 insider with exclusive access and VIP experiences",F1 Official Analysis
